city;datetime;CO;NO2;O3;PM10;PM2.5;SO2;temperature_c;humidity_percent;pressure_hpa;wind_speed_kmh;wind_direction_deg;precipitation_mm;C6H6;NMHC;NOx;air_quality_good;year;month
UCI_Dataset;05/02/05 09:00;4.1;310.0;;;;;4.1;52.7;;;;;11.3;;759.0;False;2005;2
UCI_Dataset;05/02/05 10:00;1.3;200.0;;;;;7.5;39.2;;;;;4.9;;302.0;True;2005;2
UCI_Dataset;05/02/05 11:00;0.9;147.0;;;;;9.0;34.5;;;;;3.8;;210.0;True;2005;2
UCI_Dataset;05/02/05 12:00;1.0;128.0;;;;;9.2;34.5;;;;;3.4;;180.0;True;2005;2
UCI_Dataset;05/02/05 13:00;1.0;121.0;;;;;9.3;33.8;;;;;4.2;;165.0;True;2005;2
UCI_Dataset;05/02/05 14:00;1.1;129.0;;;;;9.3;33.1;;;;;3.7;;180.0;True;2005;2
UCI_Dataset;05/02/05 15:00;0.8;110.0;;;;;9.7;30.8;;;;;3.3;;147.0;True;2005;2
UCI_Dataset;05/02/05 16:00;1.0;126.0;;;;;9.6;31.1;;;;;3.4;;177.0;True;2005;2
UCI_Dataset;05/02/05 17:00;0.9;121.0;;;;;8.6;32.8;;;;;3.1;;157.0;True;2005;2
UCI_Dataset;05/02/05 18:00;0.9;142.0;;;;;7.2;35.0;;;;;4.3;;195.0;True;2005;2
UCI_Dataset;05/02/05 19:00;1.6;174.0;;;;;6.4;36.8;;;;;6.2;;263.0;False;2005;2
UCI_Dataset;05/02/05 20:00;1.4;168.0;;;;;6.0;40.2;;;;;5.2;;239.0;False;2005;2
UCI_Dataset;05/02/05 21:00;1.4;180.0;;;;;5.5;42.6;;;;;5.8;;267.0;False;2005;2
UCI_Dataset;05/02/05 22:00;1.1;157.0;;;;;4.9;43.7;;;;;3.5;;214.0;True;2005;2
UCI_Dataset;05/02/05 23:00;1.2;162.0;;;;;4.2;43.2;;;;;4.9;;236.0;True;2005;2
UCI_Dataset;06/02/05 00:00;1.8;173.0;;;;;4.0;39.2;;;;;4.7;;251.0;True;2005;2
UCI_Dataset;06/02/05 01:00;1.4;176.0;;;;;3.7;40.1;;;;;4.9;;255.0;True;2005;2
UCI_Dataset;06/02/05 02:00;1.4;172.0;;;;;3.1;47.1;;;;;5.0;;235.0;True;2005;2
UCI_Dataset;06/02/05 03:00;0.9;;;;;;2.6;48.8;;;;;2.9;;;True;2005;2
UCI_Dataset;06/02/05 04:00;;108.0;;;;;0.8000000000000002;53.79999999999999;;;;;2.6;;129.0;True;2005;2
UCI_Dataset;06/02/05 05:00;0.8;88.0;;;;;1.2;51.9;;;;;1.8;;95.0;True;2005;2
UCI_Dataset;06/02/05 06:00;0.7;85.0;;;;;1.0;52.2;;;;;1.3;;95.0;True;2005;2
UCI_Dataset;06/02/05 07:00;0.7;88.0;;;;;0.6;53.3;;;;;1.5;;100.0;True;2005;2
UCI_Dataset;06/02/05 08:00;0.6;94.0;;;;;0.8;52.8;;;;;1.3;;110.0;True;2005;2
UCI_Dataset;06/02/05 09:00;0.8;115.0;;;;;0.3;53.7;;;;;2.0;;149.0;True;2005;2
UCI_Dataset;06/02/05 10:00;1.3;137.0;;;;;4.1;42.9;;;;;4.3;;197.0;True;2005;2
UCI_Dataset;06/02/05 11:00;2.0;212.0;;;;;8.0;33.3;;;;;6.7;;351.0;False;2005;2
UCI_Dataset;06/02/05 12:00;1.7;173.0;;;;;10.7;25.2;;;;;4.6;;249.0;True;2005;2
UCI_Dataset;06/02/05 13:00;1.2;135.0;;;;;11.1;23.5;;;;;3.5;;188.0;True;2005;2
UCI_Dataset;06/02/05 14:00;1.0;100.0;;;;;10.6;26.0;;;;;2.1;;127.0;True;2005;2
UCI_Dataset;06/02/05 15:00;0.8;78.0;;;;;10.3;27.7;;;;;1.9;;96.0;True;2005;2
UCI_Dataset;06/02/05 16:00;1.0;100.0;;;;;10.2;28.3;;;;;2.7;;138.0;True;2005;2
UCI_Dataset;06/02/05 17:00;1.4;150.0;;;;;9.2;29.9;;;;;3.7;;217.0;True;2005;2
UCI_Dataset;06/02/05 18:00;1.1;142.0;;;;;6.9;36.4;;;;;2.9;;186.0;True;2005;2
UCI_Dataset;06/02/05 19:00;1.6;165.0;;;;;6.0;38.0;;;;;4.5;;227.0;True;2005;2
UCI_Dataset;06/02/05 20:00;1.8;179.0;;;;;5.8;36.4;;;;;5.3;;252.0;False;2005;2
UCI_Dataset;06/02/05 21:00;1.4;149.0;;;;;5.8;35.4;;;;;3.7;;193.0;True;2005;2
UCI_Dataset;06/02/05 22:00;1.1;126.0;;;;;5.4;36.6;;;;;2.6;;158.0;True;2005;2
UCI_Dataset;06/02/05 23:00;1.0;120.0;;;;;5.1;37.9;;;;;2.4;;150.0;True;2005;2
UCI_Dataset;07/02/05 00:00;1.1;110.0;;;;;4.8;38.0;;;;;2.4;;130.0;True;2005;2
UCI_Dataset;07/02/05 01:00;1.0;92.0;;;;;4.5;38.1;;;;;2.0;;104.0;True;2005;2
UCI_Dataset;07/02/05 02:00;0.8;78.0;;;;;4.3;38.1;;;;;1.5;;86.0;True;2005;2
UCI_Dataset;07/02/05 03:00;0.6;;;;;;3.9;39.9;;;;;1.2;;;True;2005;2
UCI_Dataset;07/02/05 04:00;0.6;65.0;;;;;3.8;41.0;;;;;0.8;;67.0;True;2005;2
UCI_Dataset;07/02/05 05:00;0.6;73.0;;;;;3.3;44.6;;;;;1.0;;75.0;True;2005;2
UCI_Dataset;07/02/05 06:00;0.6;85.0;;;;;3.6;44.5;;;;;1.3;;97.0;True;2005;2
UCI_Dataset;07/02/05 07:00;0.8;133.0;;;;;3.4;47.0;;;;;2.4;;177.0;True;2005;2
UCI_Dataset;07/02/05 08:00;2.3;246.0;;;;;2.9;49.5;;;;;8.7;;433.0;False;2005;2
UCI_Dataset;07/02/05 09:00;2.8;281.0;;;;;5.6;40.5;;;;;10.5;;471.0;False;2005;2
UCI_Dataset;07/02/05 10:00;2.1;222.0;;;;;7.5;33.8;;;;;7.9;;346.0;False;2005;2
UCI_Dataset;07/02/05 11:00;1.7;182.0;;;;;10.8;25.2;;;;;6.5;;262.0;False;2005;2
UCI_Dataset;07/02/05 12:00;1.4;154.0;;;;;12.9;20.6;;;;;5.7;;221.0;False;2005;2
UCI_Dataset;07/02/05 13:00;1.6;168.0;;;;;12.2;21.4;;;;;6.2;;265.0;False;2005;2
UCI_Dataset;07/02/05 14:00;1.4;149.0;;;;;12.0;21.9;;;;;5.4;;219.0;False;2005;2
UCI_Dataset;07/02/05 15:00;1.3;156.0;;;;;12.2;24.0;;;;;4.9;;235.0;True;2005;2
UCI_Dataset;07/02/05 16:00;1.4;156.0;;;;;12.0;24.3;;;;;5.0;;227.0;True;2005;2
UCI_Dataset;07/02/05 17:00;1.7;187.0;;;;;10.5;27.8;;;;;6.9;;285.0;False;2005;2
UCI_Dataset;07/02/05 18:00;1.9;194.0;;;;;8.7;33.9;;;;;7.5;;291.0;False;2005;2
UCI_Dataset;07/02/05 19:00;2.3;204.0;;;;;7.8;37.6;;;;;8.2;;295.0;False;2005;2
UCI_Dataset;07/02/05 20:00;2.0;174.0;;;;;7.2;39.4;;;;;7.7;;243.0;False;2005;2
UCI_Dataset;07/02/05 21:00;1.6;154.0;;;;;7.1;39.6;;;;;4.5;;209.0;True;2005;2
UCI_Dataset;07/02/05 22:00;1.0;117.0;;;;;7.1;39.6;;;;;2.7;;147.0;True;2005;2
UCI_Dataset;07/02/05 23:00;0.9;98.0;;;;;7.2;39.3;;;;;2.3;;117.0;True;2005;2
UCI_Dataset;08/02/05 00:00;0.9;90.0;;;;;6.9;39.6;;;;;2.1;;105.0;True;2005;2
UCI_Dataset;08/02/05 01:00;0.9;74.0;;;;;7.0;39.8;;;;;1.4;;84.0;True;2005;2
UCI_Dataset;08/02/05 02:00;0.5;49.0;;;;;7.1;40.5;;;;;0.8;;51.0;True;2005;2
UCI_Dataset;08/02/05 03:00;0.4;;;;;;6.9;40.9;;;;;0.6;;;True;2005;2
UCI_Dataset;08/02/05 04:00;0.5;54.0;;;;;6.0;42.9;;;;;1.0;;54.0;True;2005;2
UCI_Dataset;08/02/05 05:00;0.6;69.0;;;;;6.4;42.7;;;;;1.3;;74.0;True;2005;2
UCI_Dataset;08/02/05 06:00;0.6;92.0;;;;;6.1;43.6;;;;;1.6;;114.0;True;2005;2
UCI_Dataset;08/02/05 07:00;1.0;146.0;;;;;5.9;45.1;;;;;3.0;;228.0;True;2005;2
UCI_Dataset;08/02/05 08:00;2.1;224.0;;;;;6.0;46.4;;;;;10.0;;455.0;False;2005;2
UCI_Dataset;08/02/05 09:00;2.9;253.0;;;;;6.6;43.7;;;;;15.1;;493.0;False;2005;2
UCI_Dataset;08/02/05 10:00;2.2;225.0;;;;;8.7;36.3;;;;;8.6;;410.0;False;2005;2
UCI_Dataset;08/02/05 11:00;1.6;180.0;;;;;10.5;33.4;;;;;6.9;;277.0;False;2005;2
UCI_Dataset;08/02/05 12:00;1.8;194.0;;;;;11.4;27.8;;;;;7.6;;340.0;False;2005;2
UCI_Dataset;08/02/05 13:00;1.5;158.0;;;;;12.7;27.4;;;;;6.9;;238.0;False;2005;2
UCI_Dataset;08/02/05 14:00;2.2;184.0;;;;;13.3;23.3;;;;;8.5;;323.0;False;2005;2
UCI_Dataset;08/02/05 15:00;1.6;165.0;;;;;13.9;20.7;;;;;5.3;;286.0;False;2005;2
UCI_Dataset;08/02/05 16:00;1.5;156.0;;;;;13.6;20.0;;;;;4.4;;271.0;True;2005;2
UCI_Dataset;08/02/05 17:00;1.8;172.0;;;;;;;;;;;;;276.0;True;2005;2
UCI_Dataset;08/02/05 18:00;1.8;194.0;;;;;;;;;;;;;295.0;True;2005;2
UCI_Dataset;08/02/05 19:00;2.3;208.0;;;;;;;;;;;;;340.0;False;2005;2
UCI_Dataset;08/02/05 20:00;1.9;187.0;;;;;;;;;;;;;275.0;True;2005;2
UCI_Dataset;08/02/05 21:00;1.9;187.0;;;;;;;;;;;;;293.0;True;2005;2
UCI_Dataset;08/02/05 22:00;1.1;127.0;;;;;;;;;;;;;157.0;True;2005;2
UCI_Dataset;08/02/05 23:00;0.9;107.0;;;;;;;;;;;;;133.0;True;2005;2
UCI_Dataset;09/02/05 00:00;0.8;99.0;;;;;;;;;;;;;120.0;True;2005;2
UCI_Dataset;09/02/05 01:00;0.9;100.0;;;;;;;;;;;;;122.0;True;2005;2
UCI_Dataset;09/02/05 02:00;0.7;73.0;;;;;;;;;;;;;80.0;True;2005;2
UCI_Dataset;09/02/05 03:00;0.8;;;;;;;;;;;;;;;False;2005;2
UCI_Dataset;09/02/05 04:00;;83.0;;;;;;;;;;;;;88.0;True;2005;2
UCI_Dataset;09/02/05 05:00;0.7;92.0;;;;;;;;;;;;;109.0;True;2005;2
UCI_Dataset;09/02/05 06:00;0.6;100.0;;;;;;;;;;;;;120.0;True;2005;2
UCI_Dataset;09/02/05 07:00;1.0;149.0;;;;;;;;;;;;;233.0;True;2005;2
UCI_Dataset;09/02/05 08:00;1.7;231.0;;;;;;;;;;;;;394.0;False;2005;2
UCI_Dataset;09/02/05 09:00;2.7;245.0;;;;;;;;;;;;;424.0;False;2005;2
UCI_Dataset;09/02/05 10:00;3.3;203.0;;;;;;;;;;;;;446.0;False;2005;2
UCI_Dataset;09/02/05 11:00;2.1;165.0;;;;;;;;;;;;;266.0;True;2005;2
UCI_Dataset;09/02/05 12:00;2.0;168.0;;;;;;;;;;;;;261.0;True;2005;2
UCI_Dataset;09/02/05 13:00;2.0;151.0;;;;;;;;;;;;;220.0;True;2005;2
UCI_Dataset;09/02/05 14:00;2.3;152.0;;;;;;;;;;;;;241.0;True;2005;2
UCI_Dataset;09/02/05 15:00;2.0;144.0;;;;;;;;;;;;;208.0;True;2005;2
UCI_Dataset;09/02/05 16:00;2.1;148.0;;;;;;;;;;;;;215.0;True;2005;2
UCI_Dataset;09/02/05 17:00;2.3;176.0;;;;;;;;;;;;;257.0;True;2005;2
UCI_Dataset;09/02/05 18:00;3.1;209.0;;;;;;;;;;;;;355.0;False;2005;2
UCI_Dataset;09/02/05 19:00;3.9;240.0;;;;;;;;;;;;;415.0;False;2005;2
UCI_Dataset;09/02/05 20:00;3.8;223.0;;;;;;;;;;;;;349.0;False;2005;2
UCI_Dataset;09/02/05 21:00;2.9;187.0;;;;;;;;;;;;;254.0;True;2005;2
UCI_Dataset;09/02/05 22:00;2.2;157.0;;;;;;;;;;;;;228.0;True;2005;2
UCI_Dataset;09/02/05 23:00;1.9;123.0;;;;;;;;;;;;;156.0;True;2005;2
UCI_Dataset;10/02/05 00:00;2.0;126.0;;;;;;;;;;;;;161.0;True;2005;2
UCI_Dataset;10/02/05 01:00;1.8;106.0;;;;;;;;;;;;;123.0;True;2005;2
UCI_Dataset;10/02/05 02:00;1.6;95.0;;;;;;;;;;;;;108.0;True;2005;2
UCI_Dataset;10/02/05 03:00;1.5;;;;;;;;;;;;;;;False;2005;2
UCI_Dataset;10/02/05 04:00;1.4;87.0;;;;;;;;;;;;;95.0;True;2005;2
UCI_Dataset;10/02/05 05:00;1.5;88.0;;;;;;;;;;;;;102.0;True;2005;2
UCI_Dataset;10/02/05 06:00;1.7;134.0;;;;;;;;;;;;;178.0;True;2005;2
UCI_Dataset;10/02/05 07:00;1.9;156.0;;;;;;;;;;;;;214.0;True;2005;2
UCI_Dataset;10/02/05 08:00;3.3;247.0;;;;;;;;;;;;;492.0;False;2005;2
UCI_Dataset;10/02/05 09:00;3.8;289.0;;;;;;;;;;;;;540.0;False;2005;2
UCI_Dataset;10/02/05 10:00;4.3;250.0;;;;;;;;;;;;;604.0;False;2005;2
UCI_Dataset;10/02/05 11:00;3.7;232.0;;;;;;;;;;;;;646.0;False;2005;2
UCI_Dataset;10/02/05 12:00;2.7;185.0;;;;;;;;;;;;;418.0;True;2005;2
UCI_Dataset;10/02/05 13:00;2.2;147.0;;;;;;;;;;;;;250.0;True;2005;2
UCI_Dataset;10/02/05 14:00;2.4;128.0;;;;;;;;;;;;;226.0;True;2005;2
UCI_Dataset;10/02/05 15:00;2.2;131.0;;;;;;;;;;;;;271.0;True;2005;2
UCI_Dataset;10/02/05 16:00;2.3;135.0;;;;;;;;;;;;;288.0;True;2005;2
UCI_Dataset;10/02/05 17:00;2.6;149.0;;;;;;;;;;;;;299.0;True;2005;2
UCI_Dataset;10/02/05 18:00;4.2;209.0;;;;;;;;;;;;;534.0;False;2005;2
UCI_Dataset;10/02/05 19:00;6.2;243.0;;;;;;;;;;;;;687.0;False;2005;2
UCI_Dataset;10/02/05 20:00;8.4;276.0;;;;;;;;;;;;;1028.0;False;2005;2
UCI_Dataset;10/02/05 21:00;4.5;225.0;;;;;;;;;;;;;605.0;False;2005;2
UCI_Dataset;10/02/05 22:00;2.7;194.0;;;;;;;;;;;;;345.0;True;2005;2
UCI_Dataset;10/02/05 23:00;2.4;164.0;;;;;;;;;;;;;255.0;True;2005;2
UCI_Dataset;11/02/05 00:00;2.3;148.0;;;;;;;;;;;;;211.0;True;2005;2
UCI_Dataset;11/02/05 01:00;2.2;136.0;;;;;;;;;;;;;190.0;True;2005;2
UCI_Dataset;11/02/05 02:00;2.0;116.0;;;;;;;;;;;;;149.0;True;2005;2
UCI_Dataset;11/02/05 03:00;1.6;;;;;;;;;;;;;;;False;2005;2
UCI_Dataset;11/02/05 04:00;1.6;91.0;;;;;;;;;;;;;107.0;True;2005;2
UCI_Dataset;11/02/05 05:00;1.5;87.0;;;;;;;;;;;;;98.0;True;2005;2
UCI_Dataset;11/02/05 06:00;1.7;123.0;;;;;;;;;;;;;183.0;True;2005;2
UCI_Dataset;11/02/05 07:00;1.8;152.0;;;;;;;;;;;;;224.0;True;2005;2
UCI_Dataset;11/02/05 08:00;3.8;267.0;;;;;;;;;;;;;589.0;False;2005;2
UCI_Dataset;11/02/05 09:00;5.9;296.0;;;;;;;;;;;;;700.0;False;2005;2
UCI_Dataset;11/02/05 10:00;5.4;291.0;;;;;;;;;;;;;747.0;False;2005;2
UCI_Dataset;11/02/05 11:00;4.7;276.0;;;;;;;;;;;;;746.0;False;2005;2
UCI_Dataset;11/02/05 12:00;4.3;250.0;;;;;;;;;;;;;702.0;False;2005;2
UCI_Dataset;11/02/05 13:00;5.4;251.0;;;;;;;;;;;;;723.0;False;2005;2
UCI_Dataset;11/02/05 14:00;5.8;275.0;;;;;;;;;;;;;872.0;False;2005;2
UCI_Dataset;11/02/05 15:00;6.1;312.0;;;;;;;;;;;;;1054.0;False;2005;2
UCI_Dataset;11/02/05 16:00;7.1;340.0;;;;;;;;;;;;;1218.0;False;2005;2
UCI_Dataset;11/02/05 17:00;6.6;326.0;;;;;;;;;;;;;1227.0;False;2005;2
UCI_Dataset;11/02/05 18:00;6.5;284.0;;;;;;;;;;;;;1061.0;False;2005;2
UCI_Dataset;11/02/05 19:00;7.1;289.0;;;;;;;;;;;;;1075.0;False;2005;2
UCI_Dataset;11/02/05 20:00;4.9;215.0;;;;;;;;;;;;;641.0;False;2005;2
UCI_Dataset;11/02/05 21:00;4.0;207.0;;;;;8.5;50.9;;;;;16.8;;490.0;False;2005;2
UCI_Dataset;11/02/05 22:00;4.0;213.0;;;;;8.3;53.3;;;;;13.0;;550.0;False;2005;2
UCI_Dataset;11/02/05 23:00;3.6;192.0;;;;;7.1;58.1;;;;;12.6;;422.0;False;2005;2
UCI_Dataset;12/02/05 00:00;4.2;211.0;;;;;5.8;64.3;;;;;14.2;;541.0;False;2005;2
UCI_Dataset;12/02/05 01:00;4.3;229.0;;;;;5.3;66.8;;;;;12.9;;599.0;False;2005;2
UCI_Dataset;12/02/05 02:00;3.6;216.0;;;;;5.0;66.6;;;;;9.7;;490.0;False;2005;2
UCI_Dataset;12/02/05 03:00;2.5;;;;;;5.0;66.3;;;;;5.9;;;False;2005;2
UCI_Dataset;12/02/05 04:00;;146.0;;;;;5.1;65.9;;;;;5.5;;223.0;True;2005;2
UCI_Dataset;12/02/05 05:00;1.4;136.0;;;;;4.1;69.0;;;;;6.6;;214.0;False;2005;2
UCI_Dataset;12/02/05 06:00;1.4;156.0;;;;;4.6;67.6;;;;;7.3;;274.0;False;2005;2
UCI_Dataset;12/02/05 07:00;1.6;176.0;;;;;5.2;65.5;;;;;8.8;;338.0;False;2005;2
UCI_Dataset;12/02/05 08:00;2.3;224.0;;;;;6.0;62.8;;;;;11.9;;496.0;False;2005;2
UCI_Dataset;12/02/05 09:00;2.4;207.0;;;;;7.1;59.3;;;;;12.0;;433.0;False;2005;2
UCI_Dataset;12/02/05 10:00;2.7;221.0;;;;;7.8;58.0;;;;;11.9;;496.0;False;2005;2
UCI_Dataset;12/02/05 11:00;3.4;229.0;;;;;9.0;54.7;;;;;16.2;;615.0;False;2005;2
UCI_Dataset;12/02/05 12:00;3.1;208.0;;;;;10.0;53.1;;;;;17.6;;551.0;False;2005;2
UCI_Dataset;12/02/05 13:00;3.6;207.0;;;;;10.8;52.0;;;;;17.6;;575.0;False;2005;2
UCI_Dataset;12/02/05 14:00;3.8;216.0;;;;;11.0;51.4;;;;;17.5;;575.0;False;2005;2
UCI_Dataset;12/02/05 15:00;3.3;224.0;;;;;11.0;51.4;;;;;15.7;;574.0;False;2005;2
UCI_Dataset;12/02/05 16:00;3.4;225.0;;;;;10.9;52.0;;;;;16.7;;582.0;False;2005;2
UCI_Dataset;12/02/05 17:00;3.7;227.0;;;;;11.1;52.0;;;;;17.1;;658.0;False;2005;2
UCI_Dataset;12/02/05 18:00;4.6;248.0;;;;;11.0;53.6;;;;;23.0;;851.0;False;2005;2
UCI_Dataset;12/02/05 19:00;5.0;251.0;;;;;11.0;55.1;;;;;24.6;;903.0;False;2005;2
UCI_Dataset;12/02/05 20:00;5.7;265.0;;;;;11.4;55.4;;;;;26.8;;952.0;False;2005;2
UCI_Dataset;12/02/05 21:00;5.2;262.0;;;;;11.1;56.9;;;;;23.2;;894.0;False;2005;2
UCI_Dataset;12/02/05 22:00;5.0;241.0;;;;;10.2;60.0;;;;;22.0;;839.0;False;2005;2
UCI_Dataset;12/02/05 23:00;4.5;231.0;;;;;10.1;59.9;;;;;20.4;;743.0;False;2005;2
UCI_Dataset;13/02/05 00:00;4.1;229.0;;;;;9.9;63.2;;;;;18.0;;671.0;False;2005;2
UCI_Dataset;13/02/05 01:00;4.1;221.0;;;;;9.4;73.4;;;;;18.5;;689.0;False;2005;2
UCI_Dataset;13/02/05 02:00;3.1;180.0;;;;;9.4;77.7;;;;;13.3;;478.0;False;2005;2
UCI_Dataset;13/02/05 03:00;2.7;;;;;;9.6;78.7;;;;;11.3;;;False;2005;2
UCI_Dataset;13/02/05 04:00;2.8;140.0;;;;;8.9;81.3;;;;;12.5;;345.0;False;2005;2
UCI_Dataset;13/02/05 05:00;2.9;153.0;;;;;8.5;82.9;;;;;11.5;;373.0;False;2005;2
UCI_Dataset;13/02/05 06:00;2.6;150.0;;;;;8.3;84.0;;;;;10.9;;324.0;False;2005;2
UCI_Dataset;13/02/05 07:00;2.6;145.0;;;;;8.1;85.0;;;;;10.7;;341.0;False;2005;2
UCI_Dataset;13/02/05 08:00;2.8;149.0;;;;;8.7;83.7;;;;;11.9;;424.0;False;2005;2
UCI_Dataset;13/02/05 09:00;3.3;155.0;;;;;9.5;82.4;;;;;13.4;;522.0;False;2005;2
UCI_Dataset;13/02/05 10:00;3.2;158.0;;;;;11.0;78.2;;;;;13.0;;492.0;False;2005;2
UCI_Dataset;13/02/05 11:00;3.3;188.0;;;;;14.1;67.9;;;;;11.2;;492.0;False;2005;2
UCI_Dataset;13/02/05 12:00;1.5;154.0;;;;;16.3;56.6;;;;;5.5;;204.0;False;2005;2
UCI_Dataset;13/02/05 13:00;1.2;107.0;;;;;18.7;48.0;;;;;4.9;;142.0;True;2005;2
UCI_Dataset;13/02/05 14:00;1.1;92.0;;;;;19.5;39.3;;;;;6.5;;118.0;False;2005;2
UCI_Dataset;13/02/05 15:00;1.7;106.0;;;;;19.9;34.1;;;;;8.4;;126.0;False;2005;2
UCI_Dataset;13/02/05 16:00;1.0;90.0;;;;;19.4;32.4;;;;;4.4;;115.0;True;2005;2
UCI_Dataset;13/02/05 17:00;1.0;100.0;;;;;17.1;35.8;;;;;4.3;;137.0;True;2005;2
UCI_Dataset;13/02/05 18:00;2.6;132.0;;;;;15.5;40.7;;;;;11.6;;212.0;False;2005;2
UCI_Dataset;13/02/05 19:00;2.5;211.0;;;;;14.8;42.8;;;;;9.0;;354.0;False;2005;2
UCI_Dataset;13/02/05 20:00;2.1;179.0;;;;;13.9;43.8;;;;;7.8;;331.0;False;2005;2
UCI_Dataset;13/02/05 21:00;1.0;116.0;;;;;13.7;42.9;;;;;3.7;;141.0;True;2005;2
UCI_Dataset;13/02/05 22:00;1.3;143.0;;;;;12.5;47.8;;;;;5.3;;228.0;False;2005;2
UCI_Dataset;13/02/05 23:00;1.5;142.0;;;;;11.8;53.4;;;;;5.6;;228.0;False;2005;2
UCI_Dataset;14/02/05 00:00;1.4;135.0;;;;;10.9;55.9;;;;;5.3;;203.0;False;2005;2
UCI_Dataset;14/02/05 01:00;1.6;136.0;;;;;10.1;58.9;;;;;6.0;;215.0;False;2005;2
UCI_Dataset;14/02/05 02:00;1.1;109.0;;;;;9.8;61.2;;;;;4.0;;142.0;True;2005;2
UCI_Dataset;14/02/05 03:00;0.7;;;;;;8.4;67.1;;;;;2.8;;;True;2005;2
UCI_Dataset;14/02/05 04:00;0.5;62.0;;;;;8.3;67.2;;;;;1.8;;66.0;True;2005;2
UCI_Dataset;14/02/05 05:00;0.4;49.0;;;;;7.7;68.9;;;;;1.5;;54.0;True;2005;2
UCI_Dataset;14/02/05 06:00;0.7;81.0;;;;;6.9;70.0;;;;;2.9;;121.0;True;2005;2
UCI_Dataset;14/02/05 07:00;0.7;104.0;;;;;9.0;37.3;;;;;2.2;;141.0;True;2005;2
UCI_Dataset;14/02/05 08:00;2.3;176.0;;;;;9.4;44.9;;;;;11.4;;388.0;False;2005;2
UCI_Dataset;14/02/05 09:00;2.5;193.0;;;;;10.3;45.4;;;;;9.5;;366.0;False;2005;2
UCI_Dataset;14/02/05 10:00;1.7;168.0;;;;;11.5;39.6;;;;;11.6;;254.0;False;2005;2
UCI_Dataset;14/02/05 11:00;2.5;123.0;;;;;11.7;36.9;;;;;33.9;;164.0;False;2005;2
UCI_Dataset;14/02/05 12:00;2.1;111.0;;;;;11.8;36.2;;;;;7.6;;142.0;False;2005;2
UCI_Dataset;14/02/05 13:00;1.1;120.0;;;;;12.0;38.7;;;;;7.0;;162.0;False;2005;2
UCI_Dataset;14/02/05 14:00;1.3;123.0;;;;;13.7;30.3;;;;;6.9;;177.0;False;2005;2
UCI_Dataset;14/02/05 15:00;1.1;115.0;;;;;12.6;30.6;;;;;5.8;;157.0;False;2005;2
UCI_Dataset;14/02/05 16:00;1.1;120.0;;;;;13.0;27.4;;;;;5.2;;162.0;False;2005;2
UCI_Dataset;14/02/05 17:00;1.4;140.0;;;;;13.6;22.7;;;;;6.4;;209.0;False;2005;2
UCI_Dataset;14/02/05 18:00;2.3;185.0;;;;;11.8;23.0;;;;;11.9;;304.0;False;2005;2
UCI_Dataset;14/02/05 19:00;4.2;212.0;;;;;10.7;19.9;;;;;17.4;;484.0;False;2005;2
UCI_Dataset;14/02/05 20:00;3.5;200.0;;;;;10.4;18.0;;;;;14.7;;399.0;False;2005;2
UCI_Dataset;14/02/05 21:00;3.0;191.0;;;;;9.7;20.6;;;;;10.0;;390.0;False;2005;2
UCI_Dataset;14/02/05 22:00;1.7;169.0;;;;;9.4;24.8;;;;;6.6;;287.0;False;2005;2
UCI_Dataset;14/02/05 23:00;1.6;139.0;;;;;8.8;31.2;;;;;6.6;;202.0;False;2005;2
UCI_Dataset;15/02/05 00:00;1.0;102.0;;;;;8.7;31.2;;;;;3.1;;126.0;True;2005;2
UCI_Dataset;15/02/05 01:00;0.8;76.0;;;;;8.5;30.4;;;;;2.2;;87.0;True;2005;2
UCI_Dataset;15/02/05 02:00;0.6;56.0;;;;;8.0;32.9;;;;;1.3;;59.0;True;2005;2
UCI_Dataset;15/02/05 03:00;0.4;;;;;;7.1;37.4;;;;;1.1;;;True;2005;2
UCI_Dataset;15/02/05 04:00;;30.0;;;;;6.900000000000001;39.1;;;;;0.5;;31.0;True;2005;2
UCI_Dataset;15/02/05 05:00;0.3;28.0;;;;;6.9;39.8;;;;;0.5;;28.0;True;2005;2
UCI_Dataset;15/02/05 06:00;0.4;56.0;;;;;6.1;40.8;;;;;1.3;;64.0;True;2005;2
UCI_Dataset;15/02/05 07:00;0.5;94.0;;;;;6.0;41.5;;;;;2.5;;123.0;True;2005;2
UCI_Dataset;15/02/05 08:00;1.5;196.0;;;;;6.1;39.9;;;;;6.7;;363.0;False;2005;2
UCI_Dataset;15/02/05 09:00;2.1;220.0;;;;;6.5;39.5;;;;;8.0;;416.0;False;2005;2
UCI_Dataset;15/02/05 10:00;1.6;168.0;;;;;9.4;32.7;;;;;5.3;;286.0;False;2005;2
UCI_Dataset;15/02/05 11:00;1.0;133.0;;;;;11.3;24.9;;;;;3.3;;198.0;True;2005;2
UCI_Dataset;15/02/05 12:00;1.2;134.0;;;;;12.8;19.8;;;;;4.4;;216.0;True;2005;2
UCI_Dataset;15/02/05 13:00;1.3;138.0;;;;;12.3;19.3;;;;;5.5;;211.0;False;2005;2
UCI_Dataset;15/02/05 14:00;1.4;135.0;;;;;12.0;19.3;;;;;4.8;;199.0;True;2005;2
UCI_Dataset;15/02/05 15:00;1.0;111.0;;;;;11.9;19.2;;;;;3.5;;161.0;True;2005;2
UCI_Dataset;15/02/05 16:00;1.4;124.0;;;;;12.1;20.7;;;;;4.9;;218.0;True;2005;2
